[[34m2026-04-23 00:41:04[0m] Using peak_device_tflops=989.00 TFLOPs (per GPU).
[[34m2026-04-23 00:41:08[0m] Training arguments TrainingArguments(visual_gen=True, visual_und=True, results_dir='/mnt/wangty/diffuser_workdir/bagel/workdir/multi_1e-5/result', checkpoint_dir='/mnt/wangty/diffuser_workdir/bagel/workdir/multi_1e-5/result/checkpoints', wandb_project='bagel', wandb_name='run', wandb_runid='0', wandb_resume='allow', wandb_offline=True, global_seed=4396, auto_resume=True, resume_from='/mnt/wangty/model/BAGEL-7B-MoT', resume_model_only=True, finetune_from_ema=True, finetune_from_hf=True, log_every=10, save_every=1000, total_steps=8000, max_save=2, warmup_steps=200, lr_scheduler='cosine', lr=1e-05, min_lr=1e-07, beta1=0.9, beta2=0.95, eps=1e-15, ema=0.9999, disable_ema=True, max_grad_norm=1.0, timestep_shift=1.0, mse_weight=1.0, ce_weight=1.0, ce_loss_reweighting=False, expected_num_tokens=22500, gradient_accumulation_steps=1, peak_device_tflops=989.0, num_replicate=1, num_shard=8, sharding_strategy='HYBRID_SHARD', backward_prefetch='BACKWARD_PRE', cpu_offload=False, freeze_llm=False, freeze_vit=False, freeze_vae=True, freeze_und=False, copy_init_moe=True, use_flex=False)
[[34m2026-04-23 00:41:08[0m] Model arguments ModelArguments(model_path='/mnt/wangty/model/BAGEL-7B-MoT', llm_path='hf/Qwen2.5-0.5B-Instruct/', llm_qk_norm=True, tie_word_embeddings=False, layer_module='Qwen2MoTDecoderLayer', vae_path='flux/vae/ae.safetensors', vit_path='hf/siglip-so400m-14-980-flash-attn2-navit/', max_latent_size=64, latent_patch_size=2, vit_patch_size=14, vit_max_num_patch_per_side=70, connector_act='gelu_pytorch_tanh', interpolate_pos=False, vit_select_layer=-2, vit_rope=False, text_cond_dropout_prob=0.0, vae_cond_dropout_prob=0.0, vit_cond_dropout_prob=0.0)
[[34m2026-04-23 01:45:08[0m] (step=0000240) Train Loss mse: 0.2118, Train Loss ce: 0.0584, Train Steps/Sec: 0.17, Tokens/Sec: 31.48k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23228, Sample Lens: [5812, 5801, 5799, 5816], ETA: 12.72h, 
[[34m2026-04-23 01:46:07[0m] (step=0000250) Train Loss mse: 0.2416, Train Loss ce: 0.0621, Train Steps/Sec: 0.17, Tokens/Sec: 31.51k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23225, Sample Lens: [5802, 5812, 5798, 5813], ETA: 12.69h, 
[[34m2026-04-23 01:47:06[0m] (step=0000260) Train Loss mse: 0.2282, Train Loss ce: 0.0586, Train Steps/Sec: 0.17, Tokens/Sec: 31.48k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23222, Sample Lens: [5813, 5801, 5801, 5807], ETA: 12.69h, 
[[34m2026-04-23 01:48:05[0m] (step=0000270) Train Loss mse: 0.2205, Train Loss ce: 0.0543, Train Steps/Sec: 0.17, Tokens/Sec: 31.40k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23223, Sample Lens: [5797, 5814, 5798, 5814], ETA: 12.71h, 
[[34m2026-04-23 01:49:04[0m] (step=0000280) Train Loss mse: 0.2232, Train Loss ce: 0.0662, Train Steps/Sec: 0.17, Tokens/Sec: 31.54k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23217, Sample Lens: [5799, 5816, 5802, 5800], ETA: 12.63h, 
[[34m2026-04-23 01:50:03[0m] (step=0000290) Train Loss mse: 0.2289, Train Loss ce: 0.0596, Train Steps/Sec: 0.17, Tokens/Sec: 31.56k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23212, Sample Lens: [5802, 5797, 5811, 5802], ETA: 12.60h, 
[[34m2026-04-23 01:51:02[0m] (step=0000300) Train Loss mse: 0.2290, Train Loss ce: 0.0591, Train Steps/Sec: 0.17, Tokens/Sec: 31.32k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23231, Sample Lens: [5815, 5798, 5815, 5803], ETA: 12.69h, 
[[34m2026-04-23 01:52:01[0m] (step=0000310) Train Loss mse: 0.2525, Train Loss ce: 0.0654, Train Steps/Sec: 0.17, Tokens/Sec: 31.32k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23223, Sample Lens: [5813, 5800, 5797, 5813], ETA: 12.67h, 
[[34m2026-04-23 01:53:00[0m] (step=0000320) Train Loss mse: 0.2115, Train Loss ce: 0.0688, Train Steps/Sec: 0.17, Tokens/Sec: 31.42k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23221, Sample Lens: [5814, 5798, 5803, 5806], ETA: 12.61h, 
[[34m2026-04-23 01:53:59[0m] (step=0000330) Train Loss mse: 0.2383, Train Loss ce: 0.0638, Train Steps/Sec: 0.17, Tokens/Sec: 31.50k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23227, Sample Lens: [5801, 5813, 5799, 5814], ETA: 12.57h, 
[[34m2026-04-23 01:54:58[0m] (step=0000340) Train Loss mse: 0.2413, Train Loss ce: 0.0597, Train Steps/Sec: 0.17, Tokens/Sec: 31.43k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23218, Sample Lens: [5804, 5813, 5804, 5797], ETA: 12.58h, 
[[34m2026-04-23 01:55:58[0m] (step=0000350) Train Loss mse: 0.2121, Train Loss ce: 0.0662, Train Steps/Sec: 0.17, Tokens/Sec: 31.43k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23234, Sample Lens: [5809, 5808, 5813, 5804], ETA: 12.56h, 
[[34m2026-04-23 01:56:57[0m] (step=0000360) Train Loss mse: 0.2252, Train Loss ce: 0.0639, Train Steps/Sec: 0.17, Tokens/Sec: 31.27k, MFU: 20.8%, Local Samples: 4, Global Samples: 32, Seq Len: 23227, Sample Lens: [5815, 5801, 5812, 5799], ETA: 12.61h, 
[[34m2026-04-23 01:57:56[0m] (step=0000370) Train Loss mse: 0.2296, Train Loss ce: 0.0591, Train Steps/Sec: 0.17, Tokens/Sec: 31.46k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23222, Sample Lens: [5809, 5799, 5799, 5815], ETA: 12.52h, 
[[34m2026-04-23 01:58:55[0m] (step=0000380) Train Loss mse: 0.2292, Train Loss ce: 0.0618, Train Steps/Sec: 0.17, Tokens/Sec: 31.58k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23228, Sample Lens: [5806, 5812, 5803, 5807], ETA: 12.45h, 
[[34m2026-04-23 01:59:54[0m] (step=0000390) Train Loss mse: 0.2221, Train Loss ce: 0.0585, Train Steps/Sec: 0.17, Tokens/Sec: 31.52k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23235, Sample Lens: [5811, 5807, 5816, 5801], ETA: 12.46h, 
[[34m2026-04-23 02:00:54[0m] (step=0000400) Train Loss mse: 0.2398, Train Loss ce: 0.0579, Train Steps/Sec: 0.17, Tokens/Sec: 31.11k, MFU: 20.7%, Local Samples: 4, Global Samples: 32, Seq Len: 23230, Sample Lens: [5815, 5800, 5815, 5800], ETA: 12.61h, 
[[34m2026-04-23 02:01:53[0m] (step=0000410) Train Loss mse: 0.1973, Train Loss ce: 0.0586, Train Steps/Sec: 0.17, Tokens/Sec: 31.41k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23223, Sample Lens: [5797, 5817, 5799, 5810], ETA: 12.47h, 
[[34m2026-04-23 02:02:52[0m] (step=0000420) Train Loss mse: 0.2607, Train Loss ce: 0.0549, Train Steps/Sec: 0.17, Tokens/Sec: 31.31k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23227, Sample Lens: [5813, 5802, 5801, 5811], ETA: 12.49h, 
[[34m2026-04-23 02:03:51[0m] (step=0000430) Train Loss mse: 0.2283, Train Loss ce: 0.0548, Train Steps/Sec: 0.17, Tokens/Sec: 31.29k, MFU: 20.8%, Local Samples: 4, Global Samples: 32, Seq Len: 23225, Sample Lens: [5797, 5815, 5802, 5811], ETA: 12.49h, 
[[34m2026-04-23 02:04:51[0m] (step=0000440) Train Loss mse: 0.2412, Train Loss ce: 0.0589, Train Steps/Sec: 0.17, Tokens/Sec: 31.43k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23208, Sample Lens: [5798, 5811, 5801, 5798], ETA: 12.41h, 
[[34m2026-04-23 02:05:49[0m] (step=0000450) Train Loss mse: 0.2123, Train Loss ce: 0.0568, Train Steps/Sec: 0.17, Tokens/Sec: 31.55k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23223, Sample Lens: [5802, 5811, 5799, 5811], ETA: 12.35h, 
[[34m2026-04-23 02:06:49[0m] (step=0000460) Train Loss mse: 0.2296, Train Loss ce: 0.0567, Train Steps/Sec: 0.17, Tokens/Sec: 31.34k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23210, Sample Lens: [5801, 5809, 5799, 5801], ETA: 12.42h, 
[[34m2026-04-23 02:07:48[0m] (step=0000470) Train Loss mse: 0.2327, Train Loss ce: 0.0616, Train Steps/Sec: 0.17, Tokens/Sec: 31.34k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23228, Sample Lens: [5815, 5799, 5813, 5801], ETA: 12.40h, 
[[34m2026-04-23 02:08:47[0m] (step=0000480) Train Loss mse: 0.2367, Train Loss ce: 0.0585, Train Steps/Sec: 0.17, Tokens/Sec: 31.36k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23211, Sample Lens: [5808, 5798, 5804, 5801], ETA: 12.37h, 
[[34m2026-04-23 02:09:47[0m] (step=0000490) Train Loss mse: 0.2291, Train Loss ce: 0.0551, Train Steps/Sec: 0.17, Tokens/Sec: 31.32k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23226, Sample Lens: [5816, 5799, 5814, 5797], ETA: 12.37h, 
[[34m2026-04-23 02:10:46[0m] (step=0000500) Train Loss mse: 0.2269, Train Loss ce: 0.0574, Train Steps/Sec: 0.17, Tokens/Sec: 31.47k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23229, Sample Lens: [5807, 5811, 5802, 5809], ETA: 12.30h, 
[[34m2026-04-23 02:11:45[0m] (step=0000510) Train Loss mse: 0.2318, Train Loss ce: 0.0574, Train Steps/Sec: 0.17, Tokens/Sec: 31.37k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23211, Sample Lens: [5799, 5802, 5808, 5802], ETA: 12.32h, 
[[34m2026-04-23 02:12:44[0m] (step=0000520) Train Loss mse: 0.2435, Train Loss ce: 0.0587, Train Steps/Sec: 0.17, Tokens/Sec: 31.21k, MFU: 20.8%, Local Samples: 4, Global Samples: 32, Seq Len: 23223, Sample Lens: [5812, 5802, 5811, 5798], ETA: 12.37h, 
[[34m2026-04-23 02:13:44[0m] (step=0000530) Train Loss mse: 0.2147, Train Loss ce: 0.0579, Train Steps/Sec: 0.17, Tokens/Sec: 31.34k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23233, Sample Lens: [5814, 5801, 5817, 5801], ETA: 12.30h, 
[[34m2026-04-23 02:14:43[0m] (step=0000540) Train Loss mse: 0.2399, Train Loss ce: 0.0569, Train Steps/Sec: 0.17, Tokens/Sec: 31.36k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23237, Sample Lens: [5805, 5813, 5804, 5815], ETA: 12.27h, 
[[34m2026-04-23 02:15:42[0m] (step=0000550) Train Loss mse: 0.2233, Train Loss ce: 0.0606, Train Steps/Sec: 0.17, Tokens/Sec: 31.40k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23217, Sample Lens: [5802, 5817, 5799, 5799], ETA: 12.24h, 
[[34m2026-04-23 02:16:41[0m] (step=0000560) Train Loss mse: 0.2323, Train Loss ce: 0.0588, Train Steps/Sec: 0.17, Tokens/Sec: 31.38k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23216, Sample Lens: [5809, 5797, 5811, 5799], ETA: 12.23h, 
[[34m2026-04-23 02:17:41[0m] (step=0000570) Train Loss mse: 0.2035, Train Loss ce: 0.0573, Train Steps/Sec: 0.17, Tokens/Sec: 31.30k, MFU: 20.8%, Local Samples: 4, Global Samples: 32, Seq Len: 23226, Sample Lens: [5813, 5801, 5811, 5801], ETA: 12.25h, 
[[34m2026-04-23 02:18:40[0m] (step=0000580) Train Loss mse: 0.2308, Train Loss ce: 0.0534, Train Steps/Sec: 0.17, Tokens/Sec: 31.42k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23227, Sample Lens: [5814, 5799, 5813, 5801], ETA: 12.19h, 
[[34m2026-04-23 02:19:39[0m] (step=0000590) Train Loss mse: 0.2371, Train Loss ce: 0.0522, Train Steps/Sec: 0.17, Tokens/Sec: 31.45k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23219, Sample Lens: [5811, 5799, 5810, 5799], ETA: 12.16h, 
[[34m2026-04-23 02:20:38[0m] (step=0000600) Train Loss mse: 0.2224, Train Loss ce: 0.0573, Train Steps/Sec: 0.17, Tokens/Sec: 31.45k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23217, Sample Lens: [5797, 5809, 5800, 5811], ETA: 12.14h, 
[[34m2026-04-23 02:21:37[0m] (step=0000610) Train Loss mse: 0.2235, Train Loss ce: 0.0598, Train Steps/Sec: 0.17, Tokens/Sec: 31.37k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23239, Sample Lens: [5808, 5813, 5807, 5811], ETA: 12.16h, 
[[34m2026-04-23 02:22:36[0m] (step=0000620) Train Loss mse: 0.2327, Train Loss ce: 0.0541, Train Steps/Sec: 0.17, Tokens/Sec: 31.33k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23232, Sample Lens: [5804, 5811, 5804, 5813], ETA: 12.15h, 
[[34m2026-04-23 02:23:35[0m] (step=0000630) Train Loss mse: 0.2150, Train Loss ce: 0.0603, Train Steps/Sec: 0.17, Tokens/Sec: 31.46k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23220, Sample Lens: [5804, 5802, 5813, 5801], ETA: 12.09h, 
[[34m2026-04-23 02:24:35[0m] (step=0000640) Train Loss mse: 0.2172, Train Loss ce: 0.0584, Train Steps/Sec: 0.17, Tokens/Sec: 31.40k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23219, Sample Lens: [5797, 5813, 5802, 5807], ETA: 12.10h, 
[[34m2026-04-23 02:25:34[0m] (step=0000650) Train Loss mse: 0.1984, Train Loss ce: 0.0548, Train Steps/Sec: 0.17, Tokens/Sec: 31.51k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23217, Sample Lens: [5800, 5798, 5815, 5804], ETA: 12.04h, 
[[34m2026-04-23 02:26:33[0m] (step=0000660) Train Loss mse: 0.2009, Train Loss ce: 0.0549, Train Steps/Sec: 0.17, Tokens/Sec: 31.35k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23221, Sample Lens: [5811, 5801, 5806, 5803], ETA: 12.08h, 
[[34m2026-04-23 02:27:32[0m] (step=0000670) Train Loss mse: 0.1901, Train Loss ce: 0.0560, Train Steps/Sec: 0.17, Tokens/Sec: 31.52k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23217, Sample Lens: [5804, 5797, 5803, 5813], ETA: 12.00h, 
[[34m2026-04-23 02:28:31[0m] (step=0000680) Train Loss mse: 0.2200, Train Loss ce: 0.0563, Train Steps/Sec: 0.17, Tokens/Sec: 31.36k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23239, Sample Lens: [5808, 5811, 5807, 5813], ETA: 12.05h, 
[[34m2026-04-23 02:29:30[0m] (step=0000690) Train Loss mse: 0.2380, Train Loss ce: 0.0548, Train Steps/Sec: 0.17, Tokens/Sec: 31.30k, MFU: 20.8%, Local Samples: 4, Global Samples: 32, Seq Len: 23207, Sample Lens: [5802, 5805, 5799, 5801], ETA: 12.05h, 
[[34m2026-04-23 02:30:30[0m] (step=0000700) Train Loss mse: 0.1975, Train Loss ce: 0.0542, Train Steps/Sec: 0.17, Tokens/Sec: 31.37k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23216, Sample Lens: [5801, 5799, 5813, 5803], ETA: 12.01h, 
[[34m2026-04-23 02:31:29[0m] (step=0000710) Train Loss mse: 0.1989, Train Loss ce: 0.0609, Train Steps/Sec: 0.17, Tokens/Sec: 31.46k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23227, Sample Lens: [5813, 5800, 5813, 5801], ETA: 11.96h, 
[[34m2026-04-23 02:32:28[0m] (step=0000720) Train Loss mse: 0.2030, Train Loss ce: 0.0566, Train Steps/Sec: 0.17, Tokens/Sec: 31.49k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23222, Sample Lens: [5812, 5799, 5797, 5814], ETA: 11.93h, 
[[34m2026-04-23 02:33:27[0m] (step=0000730) Train Loss mse: 0.2174, Train Loss ce: 0.0589, Train Steps/Sec: 0.17, Tokens/Sec: 31.23k, MFU: 20.8%, Local Samples: 4, Global Samples: 32, Seq Len: 23238, Sample Lens: [5803, 5815, 5807, 5813], ETA: 12.01h, 
[[34m2026-04-23 02:34:26[0m] (step=0000740) Train Loss mse: 0.2273, Train Loss ce: 0.0624, Train Steps/Sec: 0.17, Tokens/Sec: 31.33k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23236, Sample Lens: [5811, 5805, 5816, 5804], ETA: 11.96h, 
[[34m2026-04-23 02:35:26[0m] (step=0000750) Train Loss mse: 0.2279, Train Loss ce: 0.0556, Train Steps/Sec: 0.17, Tokens/Sec: 31.36k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23230, Sample Lens: [5799, 5816, 5801, 5814], ETA: 11.93h, 
[[34m2026-04-23 02:36:25[0m] (step=0000760) Train Loss mse: 0.2272, Train Loss ce: 0.0536, Train Steps/Sec: 0.17, Tokens/Sec: 31.34k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23222, Sample Lens: [5797, 5811, 5801, 5813], ETA: 11.92h, 
[[34m2026-04-23 02:37:24[0m] (step=0000770) Train Loss mse: 0.2521, Train Loss ce: 0.0546, Train Steps/Sec: 0.17, Tokens/Sec: 31.37k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23222, Sample Lens: [5812, 5799, 5811, 5800], ETA: 11.89h, 
[[34m2026-04-23 02:38:23[0m] (step=0000780) Train Loss mse: 0.2015, Train Loss ce: 0.0548, Train Steps/Sec: 0.17, Tokens/Sec: 31.55k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23230, Sample Lens: [5814, 5801, 5802, 5813], ETA: 11.81h, 
[[34m2026-04-23 02:39:22[0m] (step=0000790) Train Loss mse: 0.2436, Train Loss ce: 0.0526, Train Steps/Sec: 0.17, Tokens/Sec: 31.34k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23234, Sample Lens: [5802, 5815, 5803, 5814], ETA: 11.87h, 
[[34m2026-04-23 02:40:22[0m] (step=0000800) Train Loss mse: 0.2557, Train Loss ce: 0.0555, Train Steps/Sec: 0.17, Tokens/Sec: 31.41k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23221, Sample Lens: [5799, 5809, 5801, 5812], ETA: 11.83h, 
[[34m2026-04-23 02:41:21[0m] (step=0000810) Train Loss mse: 0.2247, Train Loss ce: 0.0584, Train Steps/Sec: 0.17, Tokens/Sec: 31.39k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23207, Sample Lens: [5798, 5797, 5808, 5804], ETA: 11.82h, 
[[34m2026-04-23 02:42:20[0m] (step=0000820) Train Loss mse: 0.2390, Train Loss ce: 0.0585, Train Steps/Sec: 0.17, Tokens/Sec: 31.42k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23240, Sample Lens: [5813, 5806, 5816, 5805], ETA: 11.79h, 
[[34m2026-04-23 02:43:19[0m] (step=0000830) Train Loss mse: 0.2188, Train Loss ce: 0.0508, Train Steps/Sec: 0.17, Tokens/Sec: 31.41k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23206, Sample Lens: [5801, 5808, 5797, 5800], ETA: 11.78h, 
[[34m2026-04-23 02:44:18[0m] (step=0000840) Train Loss mse: 0.2096, Train Loss ce: 0.0615, Train Steps/Sec: 0.17, Tokens/Sec: 31.36k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23224, Sample Lens: [5813, 5797, 5816, 5798], ETA: 11.78h, 
[[34m2026-04-23 02:45:18[0m] (step=0000850) Train Loss mse: 0.2323, Train Loss ce: 0.0545, Train Steps/Sec: 0.17, Tokens/Sec: 31.36k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23238, Sample Lens: [5813, 5805, 5815, 5805], ETA: 11.77h, 
[[34m2026-04-23 02:46:17[0m] (step=0000860) Train Loss mse: 0.2357, Train Loss ce: 0.0573, Train Steps/Sec: 0.17, Tokens/Sec: 31.49k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23210, Sample Lens: [5799, 5807, 5798, 5806], ETA: 11.70h, 
[[34m2026-04-23 02:47:16[0m] (step=0000870) Train Loss mse: 0.2096, Train Loss ce: 0.0546, Train Steps/Sec: 0.17, Tokens/Sec: 31.36k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23209, Sample Lens: [5801, 5805, 5797, 5806], ETA: 11.73h, 
[[34m2026-04-23 02:48:15[0m] (step=0000880) Train Loss mse: 0.2365, Train Loss ce: 0.0571, Train Steps/Sec: 0.17, Tokens/Sec: 31.40k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23214, Sample Lens: [5804, 5799, 5809, 5802], ETA: 11.70h, 
[[34m2026-04-23 02:49:14[0m] (step=0000890) Train Loss mse: 0.2032, Train Loss ce: 0.0512, Train Steps/Sec: 0.17, Tokens/Sec: 31.42k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23224, Sample Lens: [5813, 5801, 5811, 5799], ETA: 11.68h, 
[[34m2026-04-23 02:50:13[0m] (step=0000900) Train Loss mse: 0.2359, Train Loss ce: 0.0546, Train Steps/Sec: 0.17, Tokens/Sec: 31.39k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23221, Sample Lens: [5797, 5812, 5801, 5811], ETA: 11.67h, 
[[34m2026-04-23 02:51:12[0m] (step=0000910) Train Loss mse: 0.2119, Train Loss ce: 0.0574, Train Steps/Sec: 0.17, Tokens/Sec: 31.38k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23224, Sample Lens: [5798, 5815, 5801, 5810], ETA: 11.66h, 
[[34m2026-04-23 02:52:12[0m] (step=0000920) Train Loss mse: 0.2097, Train Loss ce: 0.0614, Train Steps/Sec: 0.17, Tokens/Sec: 31.45k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23225, Sample Lens: [5799, 5806, 5814, 5806], ETA: 11.62h, 
[[34m2026-04-23 02:53:11[0m] (step=0000930) Train Loss mse: 0.2628, Train Loss ce: 0.0546, Train Steps/Sec: 0.17, Tokens/Sec: 31.14k, MFU: 20.7%, Local Samples: 4, Global Samples: 32, Seq Len: 23225, Sample Lens: [5811, 5802, 5811, 5801], ETA: 11.72h, 
[[34m2026-04-23 02:54:10[0m] (step=0000940) Train Loss mse: 0.2253, Train Loss ce: 0.0537, Train Steps/Sec: 0.17, Tokens/Sec: 31.49k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23224, Sample Lens: [5801, 5811, 5801, 5811], ETA: 11.57h, 
[[34m2026-04-23 02:55:10[0m] (step=0000950) Train Loss mse: 0.2193, Train Loss ce: 0.0550, Train Steps/Sec: 0.17, Tokens/Sec: 31.24k, MFU: 20.8%, Local Samples: 4, Global Samples: 32, Seq Len: 23215, Sample Lens: [5797, 5809, 5801, 5808], ETA: 11.65h, 
[[34m2026-04-23 02:56:09[0m] (step=0000960) Train Loss mse: 0.2280, Train Loss ce: 0.0551, Train Steps/Sec: 0.17, Tokens/Sec: 31.32k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23243, Sample Lens: [5816, 5806, 5812, 5809], ETA: 11.60h, 
[[34m2026-04-23 02:57:08[0m] (step=0000970) Train Loss mse: 0.2384, Train Loss ce: 0.0598, Train Steps/Sec: 0.17, Tokens/Sec: 31.44k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23218, Sample Lens: [5801, 5813, 5797, 5807], ETA: 11.54h, 
[[34m2026-04-23 02:58:08[0m] (step=0000980) Train Loss mse: 0.2262, Train Loss ce: 0.0545, Train Steps/Sec: 0.17, Tokens/Sec: 31.27k, MFU: 20.8%, Local Samples: 4, Global Samples: 32, Seq Len: 23215, Sample Lens: [5798, 5809, 5799, 5809], ETA: 11.59h, 
[[34m2026-04-23 02:59:07[0m] (step=0000990) Train Loss mse: 0.2349, Train Loss ce: 0.0575, Train Steps/Sec: 0.17, Tokens/Sec: 31.38k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23217, Sample Lens: [5804, 5797, 5803, 5813], ETA: 11.53h, 
[[34m2026-04-23 03:00:06[0m] (step=0001000) Train Loss mse: 0.2396, Train Loss ce: 0.0541, Train Steps/Sec: 0.17, Tokens/Sec: 31.36k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23239, Sample Lens: [5808, 5811, 5807, 5813], ETA: 11.52h, 
[[34m2026-04-23 03:00:07[0m] Saving checkpoint to /mnt/wangty/diffuser_workdir/bagel/workdir/multi_1e-5/result/checkpoints/0001000.
[[34m2026-04-23 03:02:45[0m] (step=0001010) Train Loss mse: 0.2115, Train Loss ce: 0.0537, Train Steps/Sec: 0.06, Tokens/Sec: 11.68k, MFU: 7.8%, Local Samples: 4, Global Samples: 32, Seq Len: 23207, Sample Lens: [5802, 5805, 5799, 5801], ETA: 30.87h, 
[[34m2026-04-23 03:03:44[0m] (step=0001020) Train Loss mse: 0.2381, Train Loss ce: 0.0634, Train Steps/Sec: 0.17, Tokens/Sec: 31.54k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23204, Sample Lens: [5798, 5802, 5806, 5798], ETA: 11.42h, 
[[34m2026-04-23 03:04:43[0m] (step=0001030) Train Loss mse: 0.2317, Train Loss ce: 0.0535, Train Steps/Sec: 0.17, Tokens/Sec: 31.49k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23219, Sample Lens: [5811, 5797, 5811, 5800], ETA: 11.42h, 
[[34m2026-04-23 03:05:42[0m] (step=0001040) Train Loss mse: 0.2040, Train Loss ce: 0.0531, Train Steps/Sec: 0.17, Tokens/Sec: 31.53k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23225, Sample Lens: [5813, 5797, 5803, 5812], ETA: 11.39h, 
[[34m2026-04-23 03:06:41[0m] (step=0001050) Train Loss mse: 0.2084, Train Loss ce: 0.0496, Train Steps/Sec: 0.17, Tokens/Sec: 31.51k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23226, Sample Lens: [5798, 5815, 5797, 5816], ETA: 11.38h, 
